serp_id,requested_at,search_query,id,link,visible_link,rank,image_path,image_hash
6669,2016-10-05 18:28:22,hillary clinton,107274,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=9B_kD-B9a0WaKM%253A%253B9iPGjgkACxIzvM%253Bhttp%25253A%25252F%25252Fwww.cnn.com%25252Felection%25252Fprimaries%25252Fcandidates%25252Fhillary-clinton&source=iu&pf=m&fir=9B_kD-B9a0WaKM%253A%252C9iPGjgkACxIzvM%252C_&usg=__40AWlQh7TIjbSV4E2_lYak2K-TY%3D,http://www.cnn.com/election/primaries/candidates/hillary-clinton,5,./images/6669/6669_28_hillary_clinton_5.jpg,96970f0706064e86
6669,2016-10-05 18:28:22,hillary clinton,107275,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=DmiLUiijRXjp4M%253A%253BUsNL7IQ4VDTIIM%253Bhttp%25253A%25252F%25252Fwww.politico.com%25252Fstory%25252F2016%25252F01%25252Fclinton-obama-supreme-court-218259&source=iu&pf=m&fir=DmiLUiijRXjp4M%253A%252CUsNL7IQ4VDTIIM%252C_&usg=__Upbfbuei_mmgRdvP6J6dXc9H4M4%3D,http://www.politico.com/story/2016/01/clinton-obama-supreme-court-218259,6,./images/6669/6669_29_hillary_clinton_6.jpg,27464666644d5434
6741,2016-10-06 18:28:22,hillary clinton,108704,/imgres?imgurl=https://lh4.googleusercontent.com/-eXKU4UhFusI/AAAAAAAAAAI/AAAAAAAAATA/1QahWqsqd-I/s0-c-k-no-ns/photo.jpg&imgrefurl=https://plus.google.com/u/0/100418579567144177985&h=1198&w=1200&tbnid=nzJ4iIyOn0P1dM:&tbnh=186&tbnw=186&docid=3KKANlO3h06JbM&itg=1&usg=__a4BrdtGQmqwg2FftrRcOkBCh6gU=,https://plus.google.com/100418579567144177985,1,./images/6741/6741_24_hillary_clinton_1.jpg,861e1f37179f0e8c
6741,2016-10-06 18:28:22,hillary clinton,108705,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=l1bOsnffsqudkM%253A%253Baa-QNjwhVwqTsM%253Bhttps%25253A%25252F%25252Fen.wikipedia.org%25252Fwiki%25252FHillary_Clinton&source=iu&pf=m&fir=l1bOsnffsqudkM%253A%252Caa-QNjwhVwqTsM%252C_&usg=__YulZmYqEL0j6l6DSYgreZ7JhP1M%3D,https://en.wikipedia.org/wiki/Hillary_Clinton,2,./images/6741/6741_25_hillary_clinton_2.jpg,764fce5e4be6b6d2
6741,2016-10-06 18:28:22,hillary clinton,108706,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=4sg6lzUJ9CYYcM%253A%253BJ7gOtOCZoV9pyM%253Bhttp%25253A%25252F%25252Fwww.biography.com%25252Fpeople%25252Fhillary-clinton-9251306&source=iu&pf=m&fir=4sg6lzUJ9CYYcM%253A%252CJ7gOtOCZoV9pyM%252C_&usg=__Kfn7qT_gfBiz1DDDAxACEwGUiBY%3D,http://www.biography.com/people/hillary-clinton-9251306,3,./images/6741/6741_26_hillary_clinton_3.jpg,decfc7c7cec6cecc
6741,2016-10-06 18:28:22,hillary clinton,108707,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=V5Ws_loMXw__aM%253A%253BG1MJMVh1puHt9M%253Bhttp%25253A%25252F%25252Frussia-insider.com%25252Fen%25252Fnode%25252F15518&source=iu&pf=m&fir=V5Ws_loMXw__aM%253A%252CG1MJMVh1puHt9M%252C_&usg=__vXwcgxFTdAYtYVq65mFHoxeWCKE%3D,http://russia-insider.com/en/node/15518,4,./images/6741/6741_27_hillary_clinton_4.jpg,2f1e0e0e1f1b1b9b
6741,2016-10-06 18:28:22,hillary clinton,108708,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=9B_kD-B9a0WaKM%253A%253BYUMzmI_mzUQReM%253Bhttp%25253A%25252F%25252Fwww.politicususa.com%25252F2016%25252F10%25252F02%25252Ftexas-newspaper-destroys-myth-hillary-clinton-lesser-evils.html&source=iu&pf=m&fir=9B_kD-B9a0WaKM%253A%252CYUMzmI_mzUQReM%252C_&usg=__kVNOiKOtDnt9kGlZs3JsuOulfJY%3D,http://www.politicususa.com/2016/10/02/texas-newspaper-destroys-myth-hillary-clinton-lesser-evils.html,5,./images/6741/6741_28_hillary_clinton_5.jpg,96970f0706064e86
6741,2016-10-06 18:28:22,hillary clinton,108709,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=DmiLUiijRXjp4M%253A%253BUsNL7IQ4VDTIIM%253Bhttp%25253A%25252F%25252Fwww.politico.com%25252Fstory%25252F2016%25252F01%25252Fclinton-obama-supreme-court-218259&source=iu&pf=m&fir=DmiLUiijRXjp4M%253A%252CUsNL7IQ4VDTIIM%252C_&usg=__Upbfbuei_mmgRdvP6J6dXc9H4M4%3D,http://www.politico.com/story/2016/01/clinton-obama-supreme-court-218259,6,./images/6741/6741_29_hillary_clinton_6.jpg,27464666644d5434
6813,2016-10-07 18:28:22,hillary clinton,110140,/imgres?imgurl=https://lh4.googleusercontent.com/-eXKU4UhFusI/AAAAAAAAAAI/AAAAAAAAATA/1QahWqsqd-I/s0-c-k-no-ns/photo.jpg&imgrefurl=https://plus.google.com/u/0/100418579567144177985&h=1198&w=1200&tbnid=nzJ4iIyOn0P1dM:&tbnh=186&tbnw=186&docid=3KKANlO3h06JbM&itg=1&usg=__a4BrdtGQmqwg2FftrRcOkBCh6gU=,https://plus.google.com/100418579567144177985,1,./images/6813/6813_24_hillary_clinton_1.jpg,861e1f37179f0e8c
6813,2016-10-07 18:28:22,hillary clinton,110141,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=l1bOsnffsqudkM%253A%253Baa-QNjwhVwqTsM%253Bhttps%25253A%25252F%25252Fen.wikipedia.org%25252Fwiki%25252FHillary_Clinton&source=iu&pf=m&fir=l1bOsnffsqudkM%253A%252Caa-QNjwhVwqTsM%252C_&usg=__YulZmYqEL0j6l6DSYgreZ7JhP1M%3D,https://en.wikipedia.org/wiki/Hillary_Clinton,2,./images/6813/6813_25_hillary_clinton_2.jpg,764fce5e4be6b6d2
6813,2016-10-07 18:28:22,hillary clinton,110142,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=4sg6lzUJ9CYYcM%253A%253BJ7gOtOCZoV9pyM%253Bhttp%25253A%25252F%25252Fwww.biography.com%25252Fpeople%25252Fhillary-clinton-9251306&source=iu&pf=m&fir=4sg6lzUJ9CYYcM%253A%252CJ7gOtOCZoV9pyM%252C_&usg=__Kfn7qT_gfBiz1DDDAxACEwGUiBY%3D,http://www.biography.com/people/hillary-clinton-9251306,3,./images/6813/6813_26_hillary_clinton_3.jpg,decfc7c7cec6cecc
6813,2016-10-07 18:28:22,hillary clinton,110143,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=V5Ws_loMXw__aM%253A%253BG1MJMVh1puHt9M%253Bhttp%25253A%25252F%25252Frussia-insider.com%25252Fen%25252Fnode%25252F15518&source=iu&pf=m&fir=V5Ws_loMXw__aM%253A%252CG1MJMVh1puHt9M%252C_&usg=__vXwcgxFTdAYtYVq65mFHoxeWCKE%3D,http://russia-insider.com/en/node/15518,4,./images/6813/6813_27_hillary_clinton_4.jpg,2f1e0e0e1f1b1b9b
6813,2016-10-07 18:28:22,hillary clinton,110144,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=9B_kD-B9a0WaKM%253A%253BYUMzmI_mzUQReM%253Bhttp%25253A%25252F%25252Fwww.politicususa.com%25252F2016%25252F10%25252F02%25252Ftexas-newspaper-destroys-myth-hillary-clinton-lesser-evils.html&source=iu&pf=m&fir=9B_kD-B9a0WaKM%253A%252CYUMzmI_mzUQReM%252C_&usg=__kVNOiKOtDnt9kGlZs3JsuOulfJY%3D,http://www.politicususa.com/2016/10/02/texas-newspaper-destroys-myth-hillary-clinton-lesser-evils.html,5,./images/6813/6813_28_hillary_clinton_5.jpg,96970f0706064e86
6813,2016-10-07 18:28:22,hillary clinton,110145,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=DmiLUiijRXjp4M%253A%253BUsNL7IQ4VDTIIM%253Bhttp%25253A%25252F%25252Fwww.politico.com%25252Fstory%25252F2016%25252F01%25252Fclinton-obama-supreme-court-218259&source=iu&pf=m&fir=DmiLUiijRXjp4M%253A%252CUsNL7IQ4VDTIIM%252C_&usg=__Upbfbuei_mmgRdvP6J6dXc9H4M4%3D,http://www.politico.com/story/2016/01/clinton-obama-supreme-court-218259,6,./images/6813/6813_29_hillary_clinton_6.jpg,27464666644d5434
6885,2016-10-08 18:28:22,hillary clinton,111562,/imgres?imgurl=https://lh4.googleusercontent.com/-eXKU4UhFusI/AAAAAAAAAAI/AAAAAAAAATA/1QahWqsqd-I/s0-c-k-no-ns/photo.jpg&imgrefurl=https://plus.google.com/u/0/100418579567144177985&h=1198&w=1200&tbnid=nzJ4iIyOn0P1dM:&tbnh=186&tbnw=186&docid=3KKANlO3h06JbM&itg=1&usg=__a4BrdtGQmqwg2FftrRcOkBCh6gU=,https://plus.google.com/100418579567144177985,1,./images/6885/6885_24_hillary_clinton_1.jpg,861e1f37179f0e8c
6885,2016-10-08 18:28:22,hillary clinton,111563,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=l1bOsnffsqudkM%253A%253Baa-QNjwhVwqTsM%253Bhttps%25253A%25252F%25252Fen.wikipedia.org%25252Fwiki%25252FHillary_Clinton&source=iu&pf=m&fir=l1bOsnffsqudkM%253A%252Caa-QNjwhVwqTsM%252C_&usg=__YulZmYqEL0j6l6DSYgreZ7JhP1M%3D,https://en.wikipedia.org/wiki/Hillary_Clinton,2,./images/6885/6885_25_hillary_clinton_2.jpg,764fce5e4be6b6d2
6885,2016-10-08 18:28:22,hillary clinton,111564,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=4sg6lzUJ9CYYcM%253A%253BJ7gOtOCZoV9pyM%253Bhttp%25253A%25252F%25252Fwww.biography.com%25252Fpeople%25252Fhillary-clinton-9251306&source=iu&pf=m&fir=4sg6lzUJ9CYYcM%253A%252CJ7gOtOCZoV9pyM%252C_&usg=__Kfn7qT_gfBiz1DDDAxACEwGUiBY%3D,http://www.biography.com/people/hillary-clinton-9251306,3,./images/6885/6885_26_hillary_clinton_3.jpg,decfc7c7cec6cecc
6885,2016-10-08 18:28:22,hillary clinton,111565,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=V5Ws_loMXw__aM%253A%253BG1MJMVh1puHt9M%253Bhttp%25253A%25252F%25252Frussia-insider.com%25252Fen%25252Fnode%25252F15518&source=iu&pf=m&fir=V5Ws_loMXw__aM%253A%252CG1MJMVh1puHt9M%252C_&usg=__vXwcgxFTdAYtYVq65mFHoxeWCKE%3D,http://russia-insider.com/en/node/15518,4,./images/6885/6885_27_hillary_clinton_4.jpg,2f1e0e0e1f1b1b9b
6885,2016-10-08 18:28:22,hillary clinton,111566,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=9B_kD-B9a0WaKM%253A%253B9iPGjgkACxIzvM%253Bhttp%25253A%25252F%25252Fwww.cnn.com%25252Felection%25252Fprimaries%25252Fcandidates%25252Fhillary-clinton&source=iu&pf=m&fir=9B_kD-B9a0WaKM%253A%252C9iPGjgkACxIzvM%252C_&usg=__40AWlQh7TIjbSV4E2_lYak2K-TY%3D,http://www.cnn.com/election/primaries/candidates/hillary-clinton,5,./images/6885/6885_28_hillary_clinton_5.jpg,96970f0706064e86
6885,2016-10-08 18:28:22,hillary clinton,111567,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=DmiLUiijRXjp4M%253A%253BUsNL7IQ4VDTIIM%253Bhttp%25253A%25252F%25252Fwww.politico.com%25252Fstory%25252F2016%25252F01%25252Fclinton-obama-supreme-court-218259&source=iu&pf=m&fir=DmiLUiijRXjp4M%253A%252CUsNL7IQ4VDTIIM%252C_&usg=__Upbfbuei_mmgRdvP6J6dXc9H4M4%3D,http://www.politico.com/story/2016/01/clinton-obama-supreme-court-218259,6,./images/6885/6885_29_hillary_clinton_6.jpg,27464666644d5434
6957,2016-10-09 18:28:22,hillary clinton,112997,/imgres?imgurl=https://lh4.googleusercontent.com/-eXKU4UhFusI/AAAAAAAAAAI/AAAAAAAAATA/1QahWqsqd-I/s0-c-k-no-ns/photo.jpg&imgrefurl=https://plus.google.com/u/0/100418579567144177985&h=1198&w=1200&tbnid=nzJ4iIyOn0P1dM:&tbnh=186&tbnw=186&docid=3KKANlO3h06JbM&itg=1&usg=__a4BrdtGQmqwg2FftrRcOkBCh6gU=,https://plus.google.com/100418579567144177985,1,./images/6957/6957_24_hillary_clinton_1.jpg,861e1f37179f0e8c
6957,2016-10-09 18:28:22,hillary clinton,112998,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=l1bOsnffsqudkM%253A%253Baa-QNjwhVwqTsM%253Bhttps%25253A%25252F%25252Fen.wikipedia.org%25252Fwiki%25252FHillary_Clinton&source=iu&pf=m&fir=l1bOsnffsqudkM%253A%252Caa-QNjwhVwqTsM%252C_&usg=__YulZmYqEL0j6l6DSYgreZ7JhP1M%3D,https://en.wikipedia.org/wiki/Hillary_Clinton,2,./images/6957/6957_25_hillary_clinton_2.jpg,764fce5e4be6b6d2
6957,2016-10-09 18:28:22,hillary clinton,112999,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=4sg6lzUJ9CYYcM%253A%253BJ7gOtOCZoV9pyM%253Bhttp%25253A%25252F%25252Fwww.biography.com%25252Fpeople%25252Fhillary-clinton-9251306&source=iu&pf=m&fir=4sg6lzUJ9CYYcM%253A%252CJ7gOtOCZoV9pyM%252C_&usg=__Kfn7qT_gfBiz1DDDAxACEwGUiBY%3D,http://www.biography.com/people/hillary-clinton-9251306,3,./images/6957/6957_26_hillary_clinton_3.jpg,decfc7c7cec6cecc
6957,2016-10-09 18:28:22,hillary clinton,113000,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=V5Ws_loMXw__aM%253A%253BG1MJMVh1puHt9M%253Bhttp%25253A%25252F%25252Frussia-insider.com%25252Fen%25252Fnode%25252F15518&source=iu&pf=m&fir=V5Ws_loMXw__aM%253A%252CG1MJMVh1puHt9M%252C_&usg=__vXwcgxFTdAYtYVq65mFHoxeWCKE%3D,http://russia-insider.com/en/node/15518,4,./images/6957/6957_27_hillary_clinton_4.jpg,2f1e0e0e1f1b1b9b
6957,2016-10-09 18:28:22,hillary clinton,113001,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=9B_kD-B9a0WaKM%253A%253B9iPGjgkACxIzvM%253Bhttp%25253A%25252F%25252Fwww.cnn.com%25252Felection%25252Fprimaries%25252Fcandidates%25252Fhillary-clinton&source=iu&pf=m&fir=9B_kD-B9a0WaKM%253A%252C9iPGjgkACxIzvM%252C_&usg=__40AWlQh7TIjbSV4E2_lYak2K-TY%3D,http://www.cnn.com/election/primaries/candidates/hillary-clinton,5,./images/6957/6957_28_hillary_clinton_5.jpg,96970f0706064e86
6957,2016-10-09 18:28:22,hillary clinton,113002,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=DmiLUiijRXjp4M%253A%253BUsNL7IQ4VDTIIM%253Bhttp%25253A%25252F%25252Fwww.politico.com%25252Fstory%25252F2016%25252F01%25252Fclinton-obama-supreme-court-218259&source=iu&pf=m&fir=DmiLUiijRXjp4M%253A%252CUsNL7IQ4VDTIIM%252C_&usg=__Upbfbuei_mmgRdvP6J6dXc9H4M4%3D,http://www.politico.com/story/2016/01/clinton-obama-supreme-court-218259,6,./images/6957/6957_29_hillary_clinton_6.jpg,27464666644d5434
7029,2016-10-10 18:28:22,hillary clinton,114410,/imgres?imgurl=https://lh4.googleusercontent.com/-eXKU4UhFusI/AAAAAAAAAAI/AAAAAAAAATA/1QahWqsqd-I/s0-c-k-no-ns/photo.jpg&imgrefurl=https://plus.google.com/u/0/100418579567144177985&h=1198&w=1200&tbnid=nzJ4iIyOn0P1dM:&tbnh=186&tbnw=186&docid=3KKANlO3h06JbM&itg=1&usg=__a4BrdtGQmqwg2FftrRcOkBCh6gU=,https://plus.google.com/100418579567144177985,1,./images/7029/7029_24_hillary_clinton_1.jpg,861e1f37179f0e8c
7029,2016-10-10 18:28:22,hillary clinton,114411,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=l1bOsnffsqudkM%253A%253Baa-QNjwhVwqTsM%253Bhttps%25253A%25252F%25252Fen.wikipedia.org%25252Fwiki%25252FHillary_Clinton&source=iu&pf=m&fir=l1bOsnffsqudkM%253A%252Caa-QNjwhVwqTsM%252C_&usg=__YulZmYqEL0j6l6DSYgreZ7JhP1M%3D,https://en.wikipedia.org/wiki/Hillary_Clinton,2,./images/7029/7029_25_hillary_clinton_2.jpg,764fce5e4be6b6d2
7029,2016-10-10 18:28:22,hillary clinton,114412,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=4sg6lzUJ9CYYcM%253A%253BJ7gOtOCZoV9pyM%253Bhttp%25253A%25252F%25252Fwww.biography.com%25252Fpeople%25252Fhillary-clinton-9251306&source=iu&pf=m&fir=4sg6lzUJ9CYYcM%253A%252CJ7gOtOCZoV9pyM%252C_&usg=__Kfn7qT_gfBiz1DDDAxACEwGUiBY%3D,http://www.biography.com/people/hillary-clinton-9251306,3,./images/7029/7029_26_hillary_clinton_3.jpg,decfc7c7cec6cecc
7029,2016-10-10 18:28:22,hillary clinton,114413,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=V5Ws_loMXw__aM%253A%253BG1MJMVh1puHt9M%253Bhttp%25253A%25252F%25252Frussia-insider.com%25252Fen%25252Fnode%25252F15518&source=iu&pf=m&fir=V5Ws_loMXw__aM%253A%252CG1MJMVh1puHt9M%252C_&usg=__vXwcgxFTdAYtYVq65mFHoxeWCKE%3D,http://russia-insider.com/en/node/15518,4,./images/7029/7029_27_hillary_clinton_4.jpg,2f1e0e0e1f1b1b9b
7029,2016-10-10 18:28:22,hillary clinton,114414,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=9B_kD-B9a0WaKM%253A%253BYUMzmI_mzUQReM%253Bhttp%25253A%25252F%25252Fwww.politicususa.com%25252F2016%25252F10%25252F02%25252Ftexas-newspaper-destroys-myth-hillary-clinton-lesser-evils.html&source=iu&pf=m&fir=9B_kD-B9a0WaKM%253A%252CYUMzmI_mzUQReM%252C_&usg=__kVNOiKOtDnt9kGlZs3JsuOulfJY%3D,http://www.politicususa.com/2016/10/02/texas-newspaper-destroys-myth-hillary-clinton-lesser-evils.html,5,./images/7029/7029_28_hillary_clinton_5.jpg,96970f0706064e86
7029,2016-10-10 18:28:22,hillary clinton,114415,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=DmiLUiijRXjp4M%253A%253BUsNL7IQ4VDTIIM%253Bhttp%25253A%25252F%25252Fwww.politico.com%25252Fstory%25252F2016%25252F01%25252Fclinton-obama-supreme-court-218259&source=iu&pf=m&fir=DmiLUiijRXjp4M%253A%252CUsNL7IQ4VDTIIM%252C_&usg=__Upbfbuei_mmgRdvP6J6dXc9H4M4%3D,http://www.politico.com/story/2016/01/clinton-obama-supreme-court-218259,6,./images/7029/7029_29_hillary_clinton_6.jpg,27464666644d5434
7084,2016-10-11 21:31:35,hillary clinton,115481,/imgres?imgurl=https://lh4.googleusercontent.com/-eXKU4UhFusI/AAAAAAAAAAI/AAAAAAAAATA/1QahWqsqd-I/s0-c-k-no-ns/photo.jpg&imgrefurl=https://plus.google.com/u/0/100418579567144177985&h=1198&w=1200&tbnid=nzJ4iIyOn0P1dM:&tbnh=186&tbnw=186&docid=3KKANlO3h06JbM&itg=1&usg=__a4BrdtGQmqwg2FftrRcOkBCh6gU=&sa=X&ved=0ahUKEwjwtNjO2dPPAhWIWT4KHZhEDtMQ_B0IuwEwFA,https://plus.google.com/100418579567144177985,1,./images/7084/7084_39_hillary_clinton_1.jpg,861e1f37179f0e8c
7084,2016-10-11 21:31:35,hillary clinton,115482,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=l1bOsnffsqudkM%253A%253Baa-QNjwhVwqTsM%253Bhttps%25253A%25252F%25252Fen.wikipedia.org%25252Fwiki%25252FHillary_Clinton&source=iu&pf=m&fir=l1bOsnffsqudkM%253A%252Caa-QNjwhVwqTsM%252C_&usg=__YulZmYqEL0j6l6DSYgreZ7JhP1M%3D,https://en.wikipedia.org/wiki/Hillary_Clinton,2,./images/7084/7084_40_hillary_clinton_2.jpg,764fce5e4be6b6d2
7084,2016-10-11 21:31:35,hillary clinton,115483,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=4sg6lzUJ9CYYcM%253A%253BJ7gOtOCZoV9pyM%253Bhttp%25253A%25252F%25252Fwww.biography.com%25252Fpeople%25252Fhillary-clinton-9251306&source=iu&pf=m&fir=4sg6lzUJ9CYYcM%253A%252CJ7gOtOCZoV9pyM%252C_&usg=__Kfn7qT_gfBiz1DDDAxACEwGUiBY%3D,http://www.biography.com/people/hillary-clinton-9251306,3,./images/7084/7084_41_hillary_clinton_3.jpg,decfc7c7cec6cecc
7084,2016-10-11 21:31:35,hillary clinton,115484,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=V5Ws_loMXw__aM%253A%253BG1MJMVh1puHt9M%253Bhttp%25253A%25252F%25252Frussia-insider.com%25252Fen%25252Fnode%25252F15518&source=iu&pf=m&fir=V5Ws_loMXw__aM%253A%252CG1MJMVh1puHt9M%252C_&usg=__vXwcgxFTdAYtYVq65mFHoxeWCKE%3D,http://russia-insider.com/en/node/15518,4,./images/7084/7084_42_hillary_clinton_4.jpg,2f1e0e0e1f1b1b9b
7084,2016-10-11 21:31:35,hillary clinton,115485,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=9B_kD-B9a0WaKM%253A%253BYUMzmI_mzUQReM%253Bhttp%25253A%25252F%25252Fwww.politicususa.com%25252F2016%25252F10%25252F02%25252Ftexas-newspaper-destroys-myth-hillary-clinton-lesser-evils.html&source=iu&pf=m&fir=9B_kD-B9a0WaKM%253A%252CYUMzmI_mzUQReM%252C_&usg=__kVNOiKOtDnt9kGlZs3JsuOulfJY%3D,http://www.politicususa.com/2016/10/02/texas-newspaper-destroys-myth-hillary-clinton-lesser-evils.html,5,./images/7084/7084_43_hillary_clinton_5.jpg,96970f0706064e86
7084,2016-10-11 21:31:35,hillary clinton,115486,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=DmiLUiijRXjp4M%253A%253BUsNL7IQ4VDTIIM%253Bhttp%25253A%25252F%25252Fwww.politico.com%25252Fstory%25252F2016%25252F01%25252Fclinton-obama-supreme-court-218259&source=iu&pf=m&fir=DmiLUiijRXjp4M%253A%252CUsNL7IQ4VDTIIM%252C_&usg=__Upbfbuei_mmgRdvP6J6dXc9H4M4%3D,http://www.politico.com/story/2016/01/clinton-obama-supreme-court-218259,6,./images/7084/7084_44_hillary_clinton_6.jpg,27464666644d5434
7156,2016-10-12 21:31:36,hillary clinton,116900,/imgres?imgurl=https://lh4.googleusercontent.com/-eXKU4UhFusI/AAAAAAAAAAI/AAAAAAAAATA/1QahWqsqd-I/s0-c-k-no-ns/photo.jpg&imgrefurl=https://plus.google.com/u/0/100418579567144177985&h=1198&w=1200&tbnid=nzJ4iIyOn0P1dM:&tbnh=186&tbnw=186&docid=3KKANlO3h06JbM&itg=1&usg=__a4BrdtGQmqwg2FftrRcOkBCh6gU=&sa=X&ved=0ahUKEwjf7-O9m9bPAhUHID4KHScOC8MQ_B0IuQEwFA,https://plus.google.com/100418579567144177985,1,./images/7156/7156_39_hillary_clinton_1.jpg,861e1f37179f0e8c
7156,2016-10-12 21:31:36,hillary clinton,116901,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=l1bOsnffsqudkM%253A%253Baa-QNjwhVwqTsM%253Bhttps%25253A%25252F%25252Fen.wikipedia.org%25252Fwiki%25252FHillary_Clinton&source=iu&pf=m&fir=l1bOsnffsqudkM%253A%252Caa-QNjwhVwqTsM%252C_&usg=__YulZmYqEL0j6l6DSYgreZ7JhP1M%3D,https://en.wikipedia.org/wiki/Hillary_Clinton,2,./images/7156/7156_40_hillary_clinton_2.jpg,764fce5e4be6b6d2
7156,2016-10-12 21:31:36,hillary clinton,116902,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=4sg6lzUJ9CYYcM%253A%253BJ7gOtOCZoV9pyM%253Bhttp%25253A%25252F%25252Fwww.biography.com%25252Fpeople%25252Fhillary-clinton-9251306&source=iu&pf=m&fir=4sg6lzUJ9CYYcM%253A%252CJ7gOtOCZoV9pyM%252C_&usg=__Kfn7qT_gfBiz1DDDAxACEwGUiBY%3D,http://www.biography.com/people/hillary-clinton-9251306,3,./images/7156/7156_41_hillary_clinton_3.jpg,decfc7c7cec6cecc
7156,2016-10-12 21:31:36,hillary clinton,116903,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=V5Ws_loMXw__aM%253A%253BG1MJMVh1puHt9M%253Bhttp%25253A%25252F%25252Frussia-insider.com%25252Fen%25252Fnode%25252F15518&source=iu&pf=m&fir=V5Ws_loMXw__aM%253A%252CG1MJMVh1puHt9M%252C_&usg=__vXwcgxFTdAYtYVq65mFHoxeWCKE%3D,http://russia-insider.com/en/node/15518,4,./images/7156/7156_42_hillary_clinton_4.jpg,2f1e0e0e1f1b1b9b
7156,2016-10-12 21:31:36,hillary clinton,116904,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=9B_kD-B9a0WaKM%253A%253BYUMzmI_mzUQReM%253Bhttp%25253A%25252F%25252Fwww.politicususa.com%25252F2016%25252F10%25252F02%25252Ftexas-newspaper-destroys-myth-hillary-clinton-lesser-evils.html&source=iu&pf=m&fir=9B_kD-B9a0WaKM%253A%252CYUMzmI_mzUQReM%252C_&usg=__kVNOiKOtDnt9kGlZs3JsuOulfJY%3D,http://www.politicususa.com/2016/10/02/texas-newspaper-destroys-myth-hillary-clinton-lesser-evils.html,5,./images/7156/7156_43_hillary_clinton_5.jpg,96970f0706064e86
7156,2016-10-12 21:31:36,hillary clinton,116905,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=DmiLUiijRXjp4M%253A%253BUsNL7IQ4VDTIIM%253Bhttp%25253A%25252F%25252Fwww.politico.com%25252Fstory%25252F2016%25252F01%25252Fclinton-obama-supreme-court-218259&source=iu&pf=m&fir=DmiLUiijRXjp4M%253A%252CUsNL7IQ4VDTIIM%252C_&usg=__Upbfbuei_mmgRdvP6J6dXc9H4M4%3D,http://www.politico.com/story/2016/01/clinton-obama-supreme-court-218259,6,./images/7156/7156_44_hillary_clinton_6.jpg,27464666644d5434
