candidate,count,image_file,image_url,news_source,news_source_url
hillary_clinton,109,109_hillary_clinton.jpg,http://ei.marketwatch.com//Multimedia/2016/09/07/Photos/ZH/MW-EV446_clinto_20160907111341_ZH.jpg?uuid\u003da936eac0-750d-11e6-8a3d-00137241c023,MarketWatch,http://www.marketwatch.com/story/10-things-the-goldman-sachs-tapes-reveal-about-hillary-clinton-2016-10-19
hillary_clinton,110,110_hillary_clinton.jpg,http://ll-media.tmz.com/2016/10/09/100916-hilary-clinton-fly-primary-v3-1.jpg,TMZ.com,http://www.tmz.com/2016/10/09/hilary-clinton-fly-presidential-debate/
hillary_clinton,111,111_hillary_clinton.jpg,https://media2.s-nbcnews.com/j/newscms/2016_37/1700441/160907-clinton-trump-mn-0945_9f44710cc7d1f6c7418b738a87c0bd54.nbcnews-fp-320-280.jpg,NBC New,http://www.nbcnews.com/politics/hillary-clinton
hillary_clinton,112,112_hillary_clinton.jpg,http://www.aljazeera.com/mritems/Images/2016/10/28/1beedac946644c7f89316abb75d1d744_18.jpg,Al Jazeera,http://www.aljazeera.com/programmes/insidestory/2016/10/hillary-clinton-overcome-email-scandal-161029200154214.html
hillary_clinton,113,113_hillary_clinton.jpg,http://www.naturalnews.com/gallery/640/EditorialUse/Editorial-Use-Hillary-Clinton-Grimace.jpg,Natural New,http://www.naturalnews.com/Hillary_Clinton.html
hillary_clinton,114,114_hillary_clinton.jpg,http://media.npr.org/assets/img/2012/01/03/marilyngeewax_14_sq-7b41c395ae59d16ae728cb040e56f482645a9b7a-s400-c85.jpg,NPR,http://www.npr.org/2016/10/19/498293478/fact-check-trump-and-clinton-s-final-presidential-debate
hillary_clinton,115,115_hillary_clinton.jpg,http://static3.businessinsider.com/image/575622be9105844e018c72af-480/hillary-clinton-happy.jpg,Business Insider,http://www.businessinsider.com/hillary-clinton-campaign-trolls-trump-with-3-am-tweetstorm-2016-10
hillary_clinton,116,116_hillary_clinton.jpg,http://ichef.bbci.co.uk/news/660/cpsprodpb/15560/production/_91629378_gettyimages-512266778.jpg,BBC.com,http://www.bbc.com/news/election-us-2016-37595047
hillary_clinton,117,117_hillary_clinton.jpg,http://cdn.inquisitr.com/wp-content/uploads/2016/09/Hillary-Clinton-might-have-AIDS.jpg,The Inquisitr,http://www.inquisitr.com/3536699/does-hillary-clinton-have-aids/
hillary_clinton,118,118_hillary_clinton.jpg,https://media2.s-nbcnews.com/j/msnbc/components/video/201609/f_clinton_basket_deplorables_trump_160910.nbcnews-ux-1080-600.jpg,NBC New,http://www.nbcnews.com/politics/2016-election/hillary-clinton-half-trump-supporters-belong-basket-deplorables-n646026
hillary_clinton,119,119_hillary_clinton.jpg,http://media.breitbart.com/media/2016/10/Dont-Shoot-Hillary-Reuters-640x480.jpg,Breitbar,http://www.breitbart.com/2016-presidential-race/2016/10/11/wikileaks-hillary-clinton-is-still-against-gay-marriage/
hillary_clinton,120,120_hillary_clinton.jpg,http://cdn4.thr.com/sites/default/files/imagecache/landscape_928x523/2016/10/hillary_clinton_serious-_second_presidential_debate_-_getty_-_h_-_2016_0.jpg,Hollywood Reporter,http://www.hollywoodreporter.com/news/fox-news-apologizes-inaccurate-hillary-clinton-report-944370
hillary_clinton,121,121_hillary_clinton.jpg,http://spacenews.com/wp-content/uploads/2016/10/Trump-Clinton-879x485.jpg,SpaceNew,http://spacenews.com/exclusive-hillary-clinton-and-donald-trump-weigh-in-on-u-s-space-policy/
hillary_clinton,122,122_hillary_clinton.jpg,http://www.miamiherald.com/opinion/op-ed/bhsrgd/picture108145742/ALTERNATES/FREE_640/AP_16146823150393,Miami Herald,http://www.miamiherald.com/opinion/editorials/article108145747.html
hillary_clinton,123,123_hillary_clinton.jpg,https://www.washingtonpost.com/graphics/politics/political-issues/img/trump-mug.png,Washington Po,https://www.washingtonpost.com/graphics/politics/political-issues/
hillary_clinton,124,124_hillary_clinton.jpg,http://static2.businessinsider.com/image/58051196c52402b7248b4a67-480/hillary-clinton.jpg,Business Insider,http://www.businessinsider.com/hillary-clinton-monmouth-poll-2016-10
hillary_clinton,125,125_hillary_clinton.jpg,http://www.trbimg.com/img-57d5e974/turbine/la-ol-hillary-clinton-health-pneumonia-20160911-snap,Los Angeles Time,http://www.latimes.com/opinion/opinion-la/la-ol-hillary-clinton-health-pneumonia-20160911-snap-story.html
hillary_clinton,126,126_hillary_clinton.jpg,http://img.wennermedia.com/social/hillary-clinton-anthony-weiner-emails-fbi-investigation-a90b5384-3fc2-4720-ac58-f7b5dce28d23.jpg,Rolling Stone,http://www.rollingstone.com/politics/news/hillary-clinton-on-new-investigated-emails-lets-get-it-out-w447405
hillary_clinton,127,127_hillary_clinton.jpg,https://timedotcom.files.wordpress.com/2016/01/hillary-clinton4.jpg?w\u003d1100\u0026quality\u003d85,Time,http://time.com/4176273/hillary-clinton-tax-super-wealthy/
hillary_clinton,128,128_hillary_clinton.jpg,http://assets.nydailynews.com/polopoly_fs/1.2849394.1477683796!/img/httpImage/image.jpg_gen/derivatives/article_750/clinton-benghazi.jpg,New York Daily New,http://www.nydailynews.com/news/politics/anthony-weiner-sexts-lead-fbi-reopened-clinton-email-probe-article-1.2849177
hillary_clinton,129,129_hillary_clinton.jpg,http://fm.cnbc.com/applications/cnbc.com/resources/img/editorial/2015/09/21/103013242-GettyImages-488773802.240x240.jpg?v\u003d1474662419,CNBC.com,http://www.cnbc.com/hillary-clinton/
hillary_clinton,130,130_hillary_clinton.jpg,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/clinton-wins-third-debate.jpg,Politicus USA,http://www.politicususa.com/2016/12/10/october-hillary-clinton-told-71-6-million-viewers-russias-interference-election.html
hillary_clinton,131,131_hillary_clinton.jpg,https://pixel.nymag.com/imgs/fashion/daily/2016/05/11/11-hillary-clinton.w710.h473.jpg,New York Magazine,http://nymag.com/thecut/2016/05/hillary-clintons-child-care-plan-is-monumental.html
hillary_clinton,132,132_hillary_clinton.jpg,https://timedotcom.files.wordpress.com/2015/07/hillary-clinton-hair-makeup.jpg?w\u003d1100\u0026quality\u003d85,Time,http://time.com/3968470/hillary-clinton-jeb-bush-donors/
hillary_clinton,133,133_hillary_clinton.jpg,http://pixel.nymag.com/imgs/fashion/daily/2016/09/29/29-hillary-clinton-diet.w600.h315.2x.jpg,New York Magazine,http://nymag.com/thecut/2016/09/i-tried-hillary-clintons-diet-and-now-i-sympathize-with-her.html
hillary_clinton,134,134_hillary_clinton.jpg,http://www.slate.com/content/dam/slate/articles/double_x/politics/2016/10/juanita_broaddrick_s_rape_allegations_are_credible_her_attacks_on_hillary/584450812-democratic-presidential-candidate-hillary-clinton-and.jpg.CROP.promo-xlarge2.jpg,Slate,http://www.slate.com/articles/double_x/politics/2016/10/juanita_broaddrick_s_rape_allegations_are_credible_her_attacks_on_hillary.html
hillary_clinton,135,135_hillary_clinton.jpg,https://timedotcom.files.wordpress.com/2015/11/hillary-clinton-foreign-policy-isis.jpg?quality\u003d85,Time,http://time.com/4120295/hillary-clinton-foreign-policy-isis/
hillary_clinton,136,136_hillary_clinton.jpg,https://static.independent.co.uk/s3fs-public/styles/article_small/public/thumbnails/image/2016/10/26/20/811553.jpg,The Independen,http://www.independent.co.uk/news/world/americas/us-elections/hillary-clinton-death-row-meme-the-breakfast-club-interview-a7382191.html
hillary_clinton,137,137_hillary_clinton.jpg,http://c10.nrostatic.com/sites/default/files/styles/original_image_with_cropping/public/uploaded/hillary-clinton-basket-deplorables-maligns-americans.jpg?itok\u003dLQ8jpt5Q,National Review,http://www.nationalreview.com/article/439969/hillary-clintons-basket-deplorables-trump-supporter-comments-malign-americans
hillary_clinton,138,138_hillary_clinton.jpg,http://assets.nydailynews.com/polopoly_fs/1.2830586.1476450249!/img/httpImage/image.jpg_gen/derivatives/article_750/613698468.jpg,New York Daily New,http://www.nydailynews.com/news/politics/hillary-clinton-donald-trump-stalked-debate-article-1.2830538
hillary_clinton,139,139_hillary_clinton.jpg,http://armenianweekly.com/wp-content/uploads/2016/09/clinton.png,The Armenian Weekly,http://armenianweekly.com/2016/10/12/hillary-clintons-flip-floppery-on-genocide/
hillary_clinton,140,140_hillary_clinton.jpg,http://i0.wp.com/radaronline.com/wp-content/uploads/2016/07/hillary-clinton-health-troubles-email-leak-details-05.jpg?fit\u003d700%2C700,Radar Online,http://radaronline.com/photos/hillary-clinton-health-troubles-email-leak-details/
hillary_clinton,141,141_hillary_clinton.jpg,http://hbz.h-cdn.co/assets/16/43/980x490/landscape-1477322532-hbz-hillary-clinton-1023-getty-index.jpg,Harper\u0027s Bazaar,http://www.harpersbazaar.com/celebrity/red-carpet-dresses/news/g6036/hillary-clinton-campaign-fashion/
hillary_clinton,142,142_hillary_clinton.jpg,http://pixel.nymag.com/imgs/fashion/daily/2016/10/17/17-clinton.w710.h473.jpg,New York Magazine,http://nymag.com/thecut/2016/10/letter-to-the-editor-worries-about-hillary-clintons-period.html
hillary_clinton,143,143_hillary_clinton.jpg,http://static01.mediaite.com/med/wp-content/uploads/2016/09/Clinton-7-e1474566318260-1-300x197.jpg,Mediaite,http://www.mediaite.com/online/hillary-clinton-awkwardly-shouts-her-way-through-speech-why-arent-i-50-points-ahead/
hillary_clinton,144,144_hillary_clinton.jpg,https://www.desmogblog.com/sites/beta.desmogblog.com/files/styles/full_width_blog_image/public/blogimages/hillary%20clinton_0.jpg?itok\u003dk5I6olfm,DeSmogBlog,https://www.desmogblog.com/2016/09/07/hillary-clinton-raking-fossil-fuel-money-alarming-rate
hillary_clinton,145,145_hillary_clinton.jpg,http://www.newyorker.com/wp-content/uploads/2016/09/Tolentino-Hillary-Clinton-Miss-Universe-Moment-1200x630-1475017860.jpg,The New Yorker,http://www.newyorker.com/culture/jia-tolentino/hillary-clintons-miss-universe-moment
hillary_clinton,146,146_hillary_clinton.jpg,https://pmcdeadline2.files.wordpress.com/2016/10/hillary-clinton-debate-3.jpg,Deadline,http://deadline.com/tag/hillary-clinton/
hillary_clinton,147,147_hillary_clinton.jpg,http://media.breitbart.com/media/2016/09/Hillary-Clinton-and-Jill-Stein-Split-640x480.jpg,Breitbar,http://www.breitbart.com/2016-presidential-race/2016/10/31/as-hillary-clintons-campaign-falters-progressive-presidential-nominee-jill-stein-has-opening-to-rise/
hillary_clinton,148,148_hillary_clinton.jpg,http://a57.foxnews.com/images.foxnews.com/content/fox-news/politics/2016/09/11/hillary-clinton-has-medical-episode-at-911-ceremony-source-says/_jcr_content/article-text/article-par-1/images/image.img.jpg/880/558/1473606747742.jpg?ve\u003d1\u0026tl\u003d1,Fox New,http://www.foxnews.com/politics/2016/09/11/hillary-clinton-has-medical-episode-at-911-ceremony-source-says.html
hillary_clinton,149,149_hillary_clinton.jpg,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2016/10/26/0/0/694940094001_5186039440001_Wikileaks-revelations-continue-to-dog-Hillary-Clinton.jpg?ve\u003d1,Fox New,http://www.foxnews.com/opinion/2016/10/25/gregg-jarrett-perpetual-cloud-dirt-and-scandal-that-hovers-over-hillary-clinton.html
hillary_clinton,150,150_hillary_clinton.jpg,http://i1.wp.com/radaronline.com/wp-content/uploads/2016/07/hillary-clinton-health-troubles-email-leak-details-07.jpg?fit\u003d700%2C700,Radar Online,http://radaronline.com/photos/hillary-clinton-health-troubles-email-leak-details/
hillary_clinton,151,151_hillary_clinton.jpg,http://pixel.nymag.com/imgs/daily/intelligencer/2015/04/10/10-hillary-clinton.w710.h473.jpg,New York Magazine,http://nymag.com/daily/intelligencer/2015/04/why-hillary-clinton-is-probably-going-to-win.html
hillary_clinton,152,152_hillary_clinton.jpg,https://www.thesun.co.uk/wp-content/uploads/2016/10/nintchdbpict000217713484.jpg?w\u003d960\u0026strip\u003dall,The Sun,https://www.thesun.co.uk/news/2043776/what-is-hillary-clinton-net-worth/
hillary_clinton,153,153_hillary_clinton.jpg,https://m.hrc.onl/secretary/05-feed/04-sept/16-isis-update/hrc-plan-isis-feed-cover-700x467.jpg,Hillary for America,https://www.hillaryclinton.com/feed/hillary-clinton-has-real-plan-defeat-isis-and-prevent-another-attack-brussels-heres-how/
hillary_clinton,154,154_hillary_clinton.jpg,http://a.abcnews.com/images/Politics/rtr_gty_trump_clinton_split_jc_161025_12x5_1600.jpg,ABC News - Go.com,http://abcnews.go.com/Politics/republicans-bribes-hillary-clinton-sabotage-donald-trump/story?id\u003d45064731
