,candidate,count,image_file,image_url,news_source,news_source_url,present
363,donald_trump,363,363_donald_trump.jpg,http://www.conservapedia.com/images/thumb/5/59/Donald_Trump_RNC_July_2016.jpg/300px-Donald_Trump_RNC_July_2016.jpg,Conservapedia,http://www.conservapedia.com/Donald_Trump,1
365,donald_trump,365,365_donald_trump.jpg,http://i2.cdn.cnn.com/cnnnext/dam/assets/160928192949-donald-trump-09-28-small-169.jpg,CNN.com,http://www.cnn.com/2016/09/30/politics/trump-overnight-media-tweets/,1
366,donald_trump,366,366_donald_trump.jpg,http://static2.politico.com/dims4/default/7546ffd/2147483647/resize/1160x%3E/quality/90/?url\u003dhttp%3A%2F%2Fstatic.politico.com%2F1f%2Fb4%2Fdb0343d44cf0b83725d4ccbf9f59%2F162109-donald-trump-getty-1160.jpg,Politico,http://www.politico.com/story/2016/09/donald-trump-stop-and-frisk-228486,1
367,donald_trump,367,367_donald_trump.jpg,https://www.usnews.com/dims4/USNEWS/646ff3a/2147483647/thumbnail/303x202/quality/85/?url\u003d%2Fcmsmedia%2F85%2F83%2F5f1d97cc4ebab6f9206c3d50d396%2Fresizes%2F500%2F160916-trumpbirther-editorial.jpg,US News \u0026 World Repor,http://www.usnews.com/news/articles/2016-09-16/donald-trumps-alternate-reality-strategy,1
368,donald_trump,368,368_donald_trump.jpg,http://c6.nrostatic.com/sites/default/files/styles/original_image_with_cropping/public/uploaded/donald-trump-contract-american-voter-gettysburg-address.jpg?itok\u003dmAP0tu57,National Review,http://www.nationalreview.com/article/441458/donald-trumps-contract-american-voter-gettysburg-address,1
370,donald_trump,370,370_donald_trump.jpg,http://www.motherjones.com/files/imagecache/top-of-content-image/trump_13.jpeg,Mother Jone,http://www.motherjones.com/politics/2016/09/donald-trump-dr-oz,1
375,donald_trump,375,375_donald_trump.jpg,http://www.reviewjournal.com/sites/default/files/field/media/web1_ap_16294607874385_7234013.jpg,Las Vegas Review-Journal,http://www.reviewjournal.com/opinion/editorials/editorial-donald-trump-president,1
376,donald_trump,376,376_donald_trump.jpg,https://thumbs.mic.com/NTE1YmM5MTllNyMvWVEwaHNnTDNkTDFZSHZpNXl1T2NweUVBSWdZPS8zNXgwOjMyOTh4MTY2NS8xMjgweDYyMC9maWx0ZXJzOnF1YWxpdHkoNzUpL2h0dHBzOi8vczMuYW1hem9uYXdzLmNvbS9wb2xpY3ltaWMtaW1hZ2VzL2JkcmlueHJzdmpubWJjbTZ4b3Uxd3VpcmVqY2hvcmw1YjRwZWFlNXFvaDh2b21ibXBlaG10eWw0cDdkbWtrZ2ouanBn.jpg,Mic,https://mic.com/articles/156222/donald-trump-billy-bush-leaked-video-full-transcript-read-the-full-sexist-exchange-here,1
380,donald_trump,380,380_donald_trump.jpg,http://cdn.thedailybeast.com/content/dailybeast/articles/2016/09/09/donald-trump-jon-voight-vow-to-save-christianity/jcr:content/image.crop.800.500.jpg/49115551.cached.jpg,The Daily Bea,http://www.thedailybeast.com/articles/2016/09/09/donald-trump-jon-voight-vow-to-save-christianity.html,1
384,donald_trump,384,384_donald_trump.jpg,http://www.indiewire.com/wp-content/uploads/2016/09/screen-shot-2016-09-21-at-7-28-58-am.png?w\u003d780,IndieWire,http://www.indiewire.com/2016/09/donald-trump-election-roast-comedy-central-1201729118/,1
393,donald_trump,393,393_donald_trump.jpg,http://media3.s-nbcnews.com/j/msnbc/components/video/201609/2016-09-17t11-03-28-866z--1280x720.nbcnews-ux-1080-600.jpg,NBC New,http://www.nbcnews.com/politics/2016-election/trump-reverses-cuba-wonders-what-happens-if-clinton-security-disarms-n649781,1
396,donald_trump,396,396_donald_trump.jpg,http://ei.marketwatch.com//Multimedia/2016/10/11/Photos/ZH/MW-EX619_trump1_20161011230742_ZH.jpg?uuid\u003d0a50c0de-9029-11e6-843c-00137241c023,MarketWatch,http://www.marketwatch.com/story/oops-donald-trump-tells-supporters-to-vote-nov-28-2016-10-11,1
398,donald_trump,398,398_donald_trump.jpg,http://media.salon.com/2016/10/donald_trump288.jpg,Salon,http://www.salon.com/2017/01/24/donald-trump-imperialist-forget-isolationism-trump-longs-to-build-up-our-military-and-then-use-it/,1
401,donald_trump,401,401_donald_trump.jpg,http://static1.businessinsider.com/image/580828c08d83b449278b48fc-480/donald-trump.jpg,Business Insider,http://www.businessinsider.com/donald-trump-concede-election-results-2016-10,1
402,donald_trump,402,402_donald_trump.jpg,https://www.usnews.com/cmsmedia/ae/05/bec36c2b42abb159dea1d499d0af/160912-trump-editorial.jpg,US News \u0026 World Repor,https://www.usnews.com/news/articles/2016-09-20/donald-trump-talks-debate-attacks-on-hillary-clinton-with-bill-oreilly,1
403,donald_trump,403,403_donald_trump.jpg,http://www.alternet.org/sites/default/files/styles/story_image/public/story_images/29664778321_ae02ca5dc6_c_for_web.jpg?itok\u003d9xfZgSRB,Alterne,http://www.alternet.org/election-2016/where-was-donald-trump-born-he-even-lies-about,1
404,donald_trump,404,404_donald_trump.jpg,http://static3.businessinsider.com/image/57f66fb257540cd42b8b47ab-2400/rtsqxqw.jpg,Business Insider,http://www.businessinsider.com/heres-where-donald-trump-stands-on-healthcare-2016-10,1
409,donald_trump,409,409_donald_trump.jpg,http://media.salon.com/2016/09/donald_trump_debate.jpg,Salon,http://www.salon.com/2016/09/27/donald-trumps-biggest-lies-during-the-first-presidential-debate/,1
413,donald_trump,413,413_donald_trump.jpg,https://espnfivethirtyeight.files.wordpress.com/2016/05/ap_16127608992006.jpg?quality\u003d90\u0026strip\u003dall\u0026w\u003d575\u0026ssl\u003d1,FiveThirtyEigh,http://fivethirtyeight.com/features/the-four-things-i-learned-from-the-donald-trump-primary/,1
421,donald_trump,421,421_donald_trump.jpg,http://www.thewrap.com/wp-content/uploads/2016/10/DonaldTrump-7.jpg,TheWrap,http://www.thewrap.com/donald-trump-rips-jay-z-over-cursing-at-hillary-clinton-rally-video/,1
424,donald_trump,424,424_donald_trump.jpg,http://www.catholicnewsagency.com/images/Donald_Trump_at_the_Republican_National_Convention_in_Cleveland_OH_July_18_21_2016_Credit_Addie_Mena_13_CNA.jpg?w\u003d640,Catholic News Agency,http://www.catholicnewsagency.com/news/read-donald-trumps-letter-to-catholic-leaders-88473/,1
425,donald_trump,425,425_donald_trump.jpg,http://www.billboard.com/files/styles/article_main_image/public/media/donald-trump-2016-debate-sept-billboard-1548.jpg,Billboard,http://www.billboard.com/articles/news/7525544/donald-trump-vs-rosie-odonnell-history,1
431,donald_trump,431,431_donald_trump.jpg,http://pixel.nymag.com/imgs/daily/intelligencer/2016/10/06/06-donald-trump-bible.w710.h473.jpg,New York Magazine,http://nymag.com/daily/intelligencer/2016/10/why-trump-could-speed-the-death-of-the-christian-right.html,1
432,donald_trump,432,432_donald_trump.jpg,http://cbsnews1.cbsistatic.com/hub/i/r/2016/10/03/a0dc5550-c5ad-4b93-a907-c958ef8e2470/thumbnail/620x350g2/00c818e2bd4f0164d839e76f4f7e2801/rtsqki5.jpg,CBS New,http://www.cbsnews.com/news/donald-trump-vows-to-strengthen-cybersecurity-capabilities/,1
433,donald_trump,433,433_donald_trump.jpg,http://a.abcnews.com/images/Politics/RT_Donald_Trump_NC_MEM_160921_12x5_1600.jpg,ABC News - Go.com,http://abcnews.go.com/Politics/donald-trump-african-americans-worst-off-latest-push/story?id\u003d42246717,1
442,donald_trump,442,442_donald_trump.jpg,https://thumbs.mic.com/NWQ3NDMwZmRmOSMvRF82UUs4WFdEMm9NOEdBOXRqVkhPOXo1QWRFPS8yM3g3NzE6NTQ0OXgzNTYxLzEyODB4NjIwL2ZpbHRlcnM6cXVhbGl0eSg3NSkvaHR0cHM6Ly9zMy5hbWF6b25hd3MuY29tL3BvbGljeW1pYy1pbWFnZXMvdzNpNGtjdGFudWphaW5sbGNrdWs4MHo1amUzc2xiaXNvcG5nYmhmZHZqbTYxdml1c2NjenVxOHZibGxjeHlmZy5qcGc.jpg,Mic,https://mic.com/articles/156215/grab-them-by-the-pussy-donald-trump-taped-making-shockingly-crude-remarks-about-women,1
445,donald_trump,445,445_donald_trump.jpg,http://hips.htvapps.com/htv-prod-media.s3.amazonaws.com/ibmig/cms/image/wlky/38280832-donald-trump-in-louisville-jpg.jpg?crop\u003d1xw:1.00000000000000000xh;center,WLKY.com,http://www.wlky.com/article/supporters-protesters-clash-at-donald-trump-s-louisville-rally/3765136,1
447,donald_trump,447,447_donald_trump.jpg,http://media.npr.org/assets/img/2016/10/13/gettyimages-611010964_custom-bfdd95816025769e80e0711476ba668e54201e16-s900-c85.jpg,NPR,http://www.npr.org/2016/10/13/497799354/a-list-of-donald-trumps-accusers-of-inappropriate-sexual-conduct,1
449,donald_trump,449,449_donald_trump.jpg,http://www.thewrap.com/wp-content/uploads/2016/10/DonaldTrump-1.jpg,TheWrap,http://www.thewrap.com/will-president-donald-trump-sidestep-the-first-amendment-to-block-free-press/,1
457,donald_trump,457,457_donald_trump.jpg,http://www.thewrap.com/wp-content/uploads/2016/09/Donald-Trump-Miami-Rally-gun-control.jpg,TheWrap,http://www.thewrap.com/donald-trump-says-in-debate-that-sex-tape-was-just-locker-room-talk/,1
458,donald_trump,458,458_donald_trump.jpg,http://www.trbimg.com/img-56c635d7/turbine/la-la-na-donald-trump-insults-af-wre0036680161-20160218/550/550x309,Los Angeles Time,http://www.latimes.com/nation/politics/la-na-donald-trump-insults-20160218-htmlstory.html,1
462,donald_trump,462,462_donald_trump.jpg,http://static4.businessinsider.com/image/580035c652dd7320008b4d1b-480/donald-trump.jpg,Business Insider,http://www.businessinsider.com/donald-trump-texas-poll-2016-10,1
464,donald_trump,464,464_donald_trump.jpg,http://www.chronicle.com//img/photos/biz/photo_78843_landscape_850x566.jpg,The Chronicle of Higher Education,http://www.chronicle.com/article/Donald-Trump-Actually-Talked/238065,1
465,donald_trump,465,465_donald_trump.jpg,http://www.newyorker.com/wp-content/uploads/2016/10/Cassidy-Trump-Pence-1200.jpg,The New Yorker,http://www.newyorker.com/news/john-cassidy/can-donald-trump-learn-from-mike-pence,1
472,donald_trump,472,472_donald_trump.jpg,https://i1.wp.com/heatst.com/wp-content/uploads/2016/05/donald-trump-judge.jpg?crop\u003d0px%2C132px%2C3000px%2C1137px\u0026resize\u003d871%2C330\u0026quality\u003d80\u0026strip\u003dall\u0026ssl\u003d1,Heat Stree,https://heatst.com/politics/donald-trumps-money-is-a-myth-will-he-bankrupt-the-rnc-too/,1
477,donald_trump,477,477_donald_trump.jpg,http://images1.browardpalmbeach.com/imager/u/745xauto/8070529/donaldtrump.jpg,New Times Broward-Palm Beach,http://www.browardpalmbeach.com/news/climate-change-expert-thinks-theres-hope-for-donald-trump-on-global-warming-8066950,1
478,donald_trump,478,478_donald_trump.jpg,http://media1.s-nbcnews.com/j/msnbc/components/video/201610/f_trump_statement_161007.nbcnews-ux-1080-600.jpg,NBC New,http://www.nbcnews.com/politics/2016-election/analysis-deconstructing-donald-trump-s-apology-video-n662336,1
479,donald_trump,479,479_donald_trump.jpg,http://static2.businessinsider.com/image/57fe44d0918a0fb21bae6d90-1190-625/everything-we-know-about-donald-trumps-unhealthy-diet.jpg,Business Insider,http://www.businessinsider.com/donald-trump-unhealthy-diet-exercise-politics-2016-10,1
480,donald_trump,480,480_donald_trump.jpg,http://media.dmnews.com/images/2016/10/17/trumpdirectmail_1074586.jpg?format\u003djpg\u0026zoom\u003d1\u0026quality\u003d70\u0026anchor\u003dmiddlecenter\u0026width\u003d320\u0026mode\u003dpad,Direct Marketing New,http://www.dmnews.com/marketing-strategy/5-lessons-marketers-can-really-learn-from-donald-trump/article/568176/,1
481,donald_trump,481,481_donald_trump.jpg,https://www.outsideonline.com/sites/default/files/styles/three-quarter-page-scaled-1x/public/trump-environment-views_h.jpg?itok\u003dLweLfwfG,Outside Magazine,https://www.outsideonline.com/2117796/donald-trump-environmental-scorecard,1
485,donald_trump,485,485_donald_trump.jpg,http://images.techtimes.com/data/images/full/276980/donald-trump.jpg,Tech Time,http://www.techtimes.com/articles/183256/20161021/donald-trump-posts-spark-facebook-divide-employees-want-hate-speech-removed-but-zuck-says-no.htm,1
488,donald_trump,488,488_donald_trump.jpg,https://cdn0.vox-cdn.com/thumbor/w3pKx3TpoQQ6Yv3VI-TPBlrivUs\u003d/800x0/filters:no_upscale()/cdn0.vox-cdn.com/uploads/chorus_asset/file/6447683/AP_668843456156.0.jpg,Eater,http://www.eater.com/2016/5/6/11606514/donald-trump-eating-tiny-hands,1
490,donald_trump,490,490_donald_trump.jpg,http://media.vanityfair.com/photos/56cb5d11f22538fb7dd843ec/master/h_590,Vanity Fair,http://www.vanityfair.com/news/2016/10/graydon-carter-on-donald-trump,1
495,donald_trump,495,495_donald_trump.jpg,http://i.telegraph.co.uk/multimedia/archive/03527/Trump_dec_15_3527643b.jpg,The Telegraph,http://www.telegraph.co.uk/news/worldnews/republicans/12052760/republican-debate-donald-trump-las-vegas.html,1
497,donald_trump,497,497_donald_trump.jpg,https://cdn3.vox-cdn.com/uploads/chorus_asset/file/6448765/trumpeatingAP.0.jpg,Eater,http://www.eater.com/2016/5/6/11606514/donald-trump-eating-tiny-hands,1
498,donald_trump,498,498_donald_trump.jpg,http://www.aljazeera.com/mritems/imagecache/mbdxxlarge/mritems/Images/2016/10/2/acf46c8c639d4eb79f830f214e37de78_18.jpg,Al Jazeera,http://www.aljazeera.com/indepth/opinion/2016/10/donald-trump-dummies-161002090830970.html,1
500,donald_trump,500,500_donald_trump.jpg,http://cdn-image.foodandwine.com/sites/default/files/styles/rd_fwrd_blog_main_image/public/donald-trump-food-policy-ft-blog0916.jpg?itok\u003ducGW7fBX,Food \u0026 Wine,http://www.foodandwine.com/blogs/what-donald-trump-presidency-means-food-policy,1
508,donald_trump,508,508_donald_trump.jpg,https://thumbs.mic.com/NGMxNmQ0ZWQwNCMvSUZ1NExyd3YxUG95NzZSMlhuNENqTHhCcFJVPS83N3gyOTozNDAxeDE3NTkvMTI4MHg2MjAvZmlsdGVyczpxdWFsaXR5KDc1KS9odHRwczovL3MzLmFtYXpvbmF3cy5jb20vcG9saWN5bWljLWltYWdlcy9ma2ljYThmYW02eTFjaWNoMWZidDQyandpbjdyeHl0cndiNGdrZm53Zzdvb2Z5aDF0NW1xeW1nd3B4eWJreWZ2LmpwZw.jpg,Mic,https://mic.com/articles/156669/how-many-women-have-accused-donald-trump-of-rape-or-sexual-assault,1
509,donald_trump,509,509_donald_trump.jpg,http://static2.politico.com/dims4/default/ae21976/2147483647/resize/1160x%3E/quality/90/?url\u003dhttp%3A%2F%2Fstatic.politico.com%2F60%2F5a%2Fcdee79a34f30ac5cf97c1a82be61%2F161104-donald-trump-ap-1160.jpg,Politico,http://www.politico.com/story/2016/11/donald-trump-rape-lawsuit-dropped-230770,1
512,donald_trump,512,512_donald_trump.jpg,http://static2.businessinsider.com/image/57e9dcaeb0ef97eb018b85b7-480/donald-trump-debate.jpg,Business Insider,http://www.businessinsider.com/donald-trump-stop-and-frisk-debate-2016-9,1
516,donald_trump,516,516_donald_trump.jpg,https://cdn0.vox-cdn.com/thumbor/moVYDEm93vKK2yKfzLuTPI_qudA\u003d/800x0/filters:no_upscale()/cdn0.vox-cdn.com/uploads/chorus_asset/file/6447673/AP_905522493182.0.jpg,Eater,http://www.eater.com/2016/5/6/11606514/donald-trump-eating-tiny-hands,1
519,donald_trump,519,519_donald_trump.jpg,http://www.reviewjournal.com/sites/default/files/field/media/web1_1013-trump_7234013.jpg,Las Vegas Review-Journal,http://www.reviewjournal.com/opinion/editorials/editorial-donald-trump-president,1
523,donald_trump,523,523_donald_trump.jpg,http://static2.businessinsider.com/image/57e01c3c077dcc62238b6829-480/donald-trump.jpg,Business Insider,http://www.businessinsider.com/most-controversial-people-on-wikipedia-2016-9,1
525,donald_trump,525,525_donald_trump.jpg,https://peopledotcom.files.wordpress.com/2016/08/donald-trump-e-1024.jpg?w\u003d1024\u0026h\u003d768,People,http://people.com/celebrity/donald-trump-says-hes-much-nicer-than-people-think/,1
526,donald_trump,526,526_donald_trump.jpg,https://espnfivethirtyeight.files.wordpress.com/2016/07/ap_16186740129472.jpg?quality\u003d90\u0026strip\u003dall\u0026w\u003d575\u0026ssl\u003d1,FiveThirtyEigh,https://fivethirtyeight.com/features/trump-may-become-the-first-republican-in-60-years-to-lose-white-college-graduates/,1
528,donald_trump,528,528_donald_trump.jpg,https://media4.s-nbcnews.com/j/newscms/2016_41/1750406/161013-trump-detroit-church-1005p_215c286ca6dd1f251a23a7ed4f52b7b9.nbcnews-ux-2880-1000.jpg,NBC New,http://www.nbcnews.com/politics/2016-election/what-s-behind-evangelical-support-donald-trump-less-you-think-n666146,1
536,donald_trump,536,536_donald_trump.jpg,http://i.huffpost.com/gen/4687612/images/n-DONALD-TRUMP-628x314.jpg,The Huffington Po,http://www.huffingtonpost.com/marty-rudoy/think-trump-will-close-th_b_12299572.html,1
542,donald_trump,542,542_donald_trump.jpg,http://media.npr.org/assets/img/2016/09/28/gettyimages-610818318_wide-523b63b7049ab34e54819b2f34df920075122e4a-s900-c85.jpg,NPR,http://www.npr.org/2016/09/28/495805190/no-donald-trump-didnt-win-post-debate-polls,1
544,donald_trump,544,544_donald_trump.jpg,http://static.politifact.com.s3.amazonaws.com/politifact/photos/Trump_clapping_in_NC.jpg,PolitiFac,http://www.politifact.com/truth-o-meter/statements/2016/sep/22/donald-trump/trumps-pants-fire-claim-blacks-are-absolutely-wors/,1
547,donald_trump,547,547_donald_trump.jpg,https://peopledotcom.files.wordpress.com/2016/08/donald-trump-c-435.jpg?w\u003d435\u0026h\u003d580,People,http://people.com/celebrity/what-donald-trump-probably-learned-from-peoples-story-about-marla-maples/,1
554,donald_trump,554,554_donald_trump.jpg,http://media.washtimes.com.s3.amazonaws.com/media/image/2016/09/27/DonaldTrump.jpg,Washington Time,http://www.washingtontimes.com/specials/trump-central/,1
558,donald_trump,558,558_donald_trump.jpg,http://media.npr.org/assets/img/2016/10/08/gettyimages-612541326-dd3c9e75123548ace8e43b2cdfb85f1ee9a482d2-s900-c85.jpg,NPR,http://www.npr.org/2016/10/08/497181974/republicans-call-for-donald-trump-to-drop-out-trump-says-he-wont-quit,1
559,donald_trump,559,559_donald_trump.jpg,http://fm.cnbc.com/applications/cnbc.com/resources/img/editorial/2016/10/25/104048384-GettyImages-617806580.530x298.jpg?v\u003d1477424754,CNBC.com,http://www.cnbc.com/2016/10/28/donald-trump-will-win-the-election-and-is-more-popular-than-obama-in-2008-ai-system-finds.html,1
561,donald_trump,561,561_donald_trump.jpg,https://www.usnews.com/dims4/USNEWS/120785b/2147483647/thumbnail/970x647/quality/85/?url\u003d%2Fcmsmedia%2F74%2F28c9ad4c2a46b40ec774b3f322672b%2Fresizes%2F1500%2Fmedia%3Ad392f6f4910c409fa5f2891ede0a8020TrumpTorture.JPEG,US News \u0026 World Repor,http://www.usnews.com/news/blogs/at-the-edge/2016/03/01/president-donald-trump-likely-the-next-occupant-of-the-white-house,1
575,donald_trump,575,575_donald_trump.jpg,https://heavyeditorial.files.wordpress.com/2016/10/gettyimages-51302529-e1476329767130.jpg?quality\u003d65\u0026strip\u003dall\u0026w\u003d780\u0026strip\u003dall,Heavy.com,http://heavy.com/news/2016/10/donald-trump-sexual-assault-accusation-acuser-accusation-the-apprentice-contestant-summer-zervos/,1
577,donald_trump,577,577_donald_trump.jpg,https://i.vemba.io/images/resize-6095b96c62da4d68a125dc7fc6fe088e-aspect-w-300.jpg,The Daily Bea,http://www.thedailybeast.com/articles/2016/10/14/ivanka-trump-silent-as-women-allege-donald-trump-inappropriately-touched-them.html,1
585,donald_trump,585,585_donald_trump.jpg,https://peopledotcom.files.wordpress.com/2016/08/donald-trump-f-1024.jpg?w\u003d1024,People,http://people.com/celebrity/donald-trump-talks-brother-freds-death-from-alcoholism/,1
592,donald_trump,592,592_donald_trump.jpg,http://assets.nydailynews.com/polopoly_fs/1.2848475.1477642099!/img/httpImage/image.jpg_gen/derivatives/article_750/usa-election-trump.jpg,New York Daily New,http://www.nydailynews.com/news/politics/donald-trump-calls-african-american-neighborhoods-ghettos-article-1.2848477,1
601,donald_trump,601,601_donald_trump.jpg,https://cdn-images-1.medium.com/max/800/1*e49itv-f4vrEoLnESL5NRQ.jpeg,ThinkProgre,https://thinkprogress.org/protesters-greet-donald-trump-at-black-church-in-detroit-what-do-we-have-to-lose-everything-3c0df2a03dc9,1
604,donald_trump,604,604_donald_trump.jpg,http://esq.h-cdn.co/assets/16/41/1476377728-gameindex.jpg,Esquire,http://www.esquire.com/news-politics/a49475/donald-trump-pick-up-artist/,1
605,donald_trump,605,605_donald_trump.jpg,http://static4.businessinsider.com/image/57f801a757540c8a728b4994-480/donald-trump.png,Business Insider,http://www.businessinsider.com/trump-leaked-recording-women-audio-billy-bush-2016-10,1
608,donald_trump,608,608_donald_trump.jpg,http://www.trbimg.com/img-57ec052d/turbine/ct-donald-trump-blacks-racist-20160928,Chicago Tribune,http://www.chicagotribune.com/news/opinion/commentary/ct-donald-trump-blacks-racist-20160928-story.html,1
611,donald_trump,611,611_donald_trump.jpg,http://www.conservapedia.com/images/thumb/6/67/Donald_Trump_Speaking_in_Fountain_Hills.jpg/300px-Donald_Trump_Speaking_in_Fountain_Hills.jpg,Conservapedia,http://www.conservapedia.com/Donald_Trump,1
617,donald_trump,617,617_donald_trump.jpg,http://www.slate.com/content/dam/slate/blogs/the_slatest/2016/10/14/donald_trump_sexual_assault_response_they_re_too_ugly_for_me/614354608-republican-presidential-candidate-donald-trump-speaks.jpg.CROP.promo-xlarge2.jpg,Slate,http://www.slate.com/blogs/the_slatest/2016/10/14/donald_trump_sexual_assault_response_they_re_too_ugly_for_me.html,1
619,donald_trump,619,619_donald_trump.jpg,https://i.kinja-img.com/gawker-media/image/upload/s--vKG5AEP8--/c_scale,The Slot - Jezebel,http://theslot.jezebel.com/meet-the-convicted-cocaine-trafficker-donald-trump-call-1787180877,1
622,donald_trump,622,622_donald_trump.jpg,http://i2.cdn.cnn.com/cnnnext/dam/assets/160906141735-donald-trump-virginia-beach-large-169.jpg,CNN.com,http://www.cnn.com/2016/09/06/politics/donald-trump-hillary-clinton-election-2016/,1
625,donald_trump,625,625_donald_trump.jpg,http://i.huffpost.com/gen/4751570/images/n-DONALD-TRUMP-628x314.jpg,The Huffington Po,http://www.huffingtonpost.com/adam-levin/does-donald-trump-have-a_b_12375794.html,1
627,donald_trump,627,627_donald_trump.jpg,http://cbsnews1.cbsistatic.com/hub/i/r/2016/09/20/0a678206-96b7-4812-8e34-d149abc3aa31/thumbnail/620x350/94c2d1867ebc30944505c06c68619c4b/2016-09-20t221011z-79389734-s1beuclrahaa-rtrmadp-3-usa-election-trump.jpg,CBS New,http://www.cbsnews.com/news/donald-trump-ups-ad-spending-to-140m-expands-into-3-more-states/,1
631,donald_trump,631,631_donald_trump.jpg,https://m.hrc.onl/secretary/05-feed/04-sept/48-trump-accusations/trump-accusations-feed-cover-700x467.jpg,Hillary for America,https://www.hillaryclinton.com/feed/9-times-donald-trump-accused-hillary-clinton-of-doing-all-the-terrible-things-hes-done/,1
637,donald_trump,637,637_donald_trump.jpg,http://16411-presscdn-0-65.pagely.netdna-cdn.com/wp-content/uploads/2016/09/trump.jpg,Literary Hub,http://lithub.com/22-famous-writers-on-donald-trump/,1
642,donald_trump,642,642_donald_trump.jpg,https://i0.wp.com/fusion.net/wp-content/uploads/2016/05/160523-trump-social-card-6.1.png?resize\u003d670%2C335\u0026quality\u003d80\u0026strip\u003dall,Fusion,http://fusion.net/story/305204/donald-trump-best-worst-quotes/,1
645,donald_trump,645,645_donald_trump.jpg,https://static.independent.co.uk/s3fs-public/styles/article_small/public/indy100/Z1r35m__Zg/10993-1dfrorp.jpg,indy100,https://www.indy100.com/article/presenting-donald-trumps-best-worst-tweets--Z1r35m__Zg,1
655,donald_trump,655,655_donald_trump.jpg,http://blogs-images.forbes.com/jenniferwang/files/2016/09/0923_donald-trump-portrait_650x455.jpg?width\u003d960,Forbe,http://www.forbes.com/sites/jenniferwang/2016/09/28/the-definitive-look-at-donald-trumps-wealth-new/,1
657,donald_trump,657,657_donald_trump.jpg,http://cdnph.upi.com/svc/sv/upi/7181473363120/2016/1/4f9ec6f569e1654dd56601bdb887ad2d/Donald-Trump-proposes-20-billion-school-voucher-education-plan.jpg,UPI.com,http://www.upi.com/Top_News/US/2016/09/08/Donald-Trump-proposes-20-billion-school-voucher-education-plan/7181473363120/,1
685,donald_trump,685,685_donald_trump.jpg,http://ksassets.timeincuk.net/wp/uploads/sites/46/2016/05/donald-trump.jpg,Marie Claire,http://www.marieclaire.co.uk/entertainment/people/donald-trump-quotes-57213,1
690,donald_trump,690,690_donald_trump.jpg,http://www.slate.com/content/dam/slate/blogs/xx_factor/2016/09/29/is_fat_shaming_donald_trump_a_fair_response_to_his_misogyny/610704212-republican-presidential-nominee-donald-trump-speaks-at.jpg.CROP.promo-xlarge2.jpg,Slate,http://www.slate.com/blogs/xx_factor/2016/09/29/is_fat_shaming_donald_trump_a_fair_response_to_his_misogyny.html,1
695,donald_trump,695,695_donald_trump.jpg,https://i0.wp.com/thefederalist.com/wp-content/uploads/2016/02/Trump1.jpg?resize\u003d350%2C200,The Federali,http://thefederalist.com/2016/02/26/watch-trump-drop-the-f-bomb-5-times-in-74-seconds/,1
711,donald_trump,711,711_donald_trump.jpg,http://media.npr.org/assets/img/2016/10/02/ap_9506070417_sq-af56d84c51185fddcb1051d17fcbbeee8e31febe-s300-c85.jpg,NPR,http://www.npr.org/2016/10/03/496373010/donald-trump-those-taxes-and-the-new-york-times,1
720,donald_trump,720,720_donald_trump.jpg,http://www.slate.com/content/dam/slate/blogs/the_slatest/2016/09/16/donald_trump_s_birther_tweets_in_order/605694882-republican-presidential-nominee-donald-trump-speaks-at.jpg.CROP.promo-xlarge2.jpg,Slate,http://www.slate.com/blogs/the_slatest/2016/09/16/donald_trump_s_birther_tweets_in_order.html,1
745,donald_trump,745,745_donald_trump.jpg,http://media.vanityfair.com/photos/57c86089c4c543236f2c11de/master/w_768,Vanity Fair,http://www.vanityfair.com/news/2017/01/donald-trump-a-pillar-of-ignorance-and-certitude-graydon-carte,1
750,donald_trump,750,750_donald_trump.jpg,http://media.vanityfair.com/photos/57f2d36c6d65c9f44d47fc88/master/pass/donald-trump-the-ugly-american.jpg,Vanity Fair,http://www.vanityfair.com/news/2016/10/graydon-carter-on-donald-trump,1
761,donald_trump,761,761_donald_trump.jpg,http://i.telegraph.co.uk/multimedia/archive/03506/Donald-Trump-speak_3506344b.jpg,The Telegraph,http://www.telegraph.co.uk/news/worldnews/republicans/12008741/Donald-Trump-would-support-a-Muslim-database-following-Paris-attacks.html,1
